id,name,pos_categ_ids,standard_price,barcode,default_code,list_price,PRECIO,PRECIO Oferta,description_ecommerce,is_favorite,is_published,LISTA RÍO,CONTEO,Ancho (cm),Fondo (cm),Alto (cm),Material Principal,WHSAL/Stock,WHSAL/Apartados,T1/San Pedro,T2/Satélite,T3/Crea,T4/Río,CONS/Liliana,CONS/Mario,CONS/Lalo,W24 SELLOUT,W25 SELLOUT,W26 SELLOUT,W27 SELLOUT,W28 SELLOUT,W29 SELLOUT,W30 SELLOUT,PEDIDOS JUNIO,Ubicaciones_App
__export__.product_template_529_5bce4aab,Base Redonda Lambrín Vizent,,0,436843495264,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_301_93beba92,Base Silla Irepan R,,0,893102583849,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_208_1e0a60a7,Base de Cama Madera Volada,Bases de Camas,0,,,"5,000.00","$5,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_280_95a1ca04,Base de Mesa Centro Vizent Circular,,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_524_220ca01d,Base de Mesa Vizent Rectangular,,0,914773837482,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_491_f5654116,Base de Raíz Huamuchil 010325,Mesas / Mesas de Comedor,0,873692010325,MUMM25254PU103251,"67,000.00","$67,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_298_ce86429d,Base de Silla Nandi,,0,531981896995,,0,"$0 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1044_397daf3d,Base de cama Belga Matrimonial,Bases de Camas,0,933013103755,,"11,090.00","$11,090 ",,Matrimonial,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1158_ee2f53fb,Baúl Rústico Antiguo,,0,972348332500,,"7,500.00","$7,500 ","4,500.00",,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1078_638b3c65,Bufetero Bulova,Bufeteros,"5,380.00",918480202127,,19700,"$19,700 ",,,FALSE,,,,180,40,88,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_171_f9d0a432,Bufetero Durnes,Bufeteros,"11,600.00",246528811531,MBU00017PS0,"35,901.00","$35,901 ",,"<div data-oe-version=""1.1"">1.90m x .55m .86m</div>",FALSE,,,,190,50,85,Parota Sólida,,,,,,,,,,,,,,,,,,
__export__.product_template_51_75d3b9a0,Bufetero London,Bufeteros,"5,980.00",119692678843,MBU00012CP0,"18,507.00","$18,507 ",,,FALSE,,,,180,43,92,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_1054_919770ed,Bufetero London Especial,Bufeteros,0,119692678844,,"19,450.00","$19,450 ",,1.80 x 0.43 x0.92m,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_154_a00a8a36,Bufetero Margo,Bufeteros,"7,817.00",221164080890,MBU00013CP0,"24,193.00","$24,193 ",,,FALSE,,,,240,40,92,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_50_26c53228,Bufetero Nahuatzen,Bufeteros,0,332054242564,MBU00014PN0,"12,600.00","$12,600 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_483_a1f723e8,Bufetero Nahuatzen 010325,Bufeteros,0,996188010325,MUBU25330PU103251,"5,000.00","$5,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_613_452c1b78,Bufetero Ova,Bufeteros,"13,335.00",832923163417,,"36,202.00","$36,202 ","$32,500 ","<div data-oe-version=""1.2"">Materia: Chapa de nogal</div><div>Medidas: 2mx50x85</div>",FALSE,,,,200,50,85,Chapa de Nogal,,,,,,,,,,,,,,,,,,
__export__.product_template_606_15d0fcbc,Bufetero Parota,Bufeteros,0,827472973728,,"22,000.00","$22,000 ","$9,500 ",,FALSE,:),,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_170_aab56bc9,Bufetero Polonia,Bufeteros,"11,200.00",313615853514,MBU00018PS0,"34,663.00","$34,663 ",,"<div data-oe-version=""1.1"">2.00m x .50m x .88m</div>",FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_475_ecc7a1a5,Bufetero Antiguo,Bufeteros,0,846767010325,MUBU25662PU103251,"24,000.00","$24,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1055_4d0bdfed,Bufetero Rústico Natural Parota,Bufeteros,"13,000.00",119692678845,,"32,000.00","$32,000 ",,Parota Sólida; 2.10 x 0.45 x 0.90m,FALSE,,"$25,000 ",1,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_173_d40c2f53,Bufetero Senegal,Bufeteros,"10,200.00",139351241178,MBU00019CN0,"28,698.00","$28,698 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_90_ad49020d,Bufetero Tulum,Bufeteros,"5,673.00",736362346211,MBU00016PS0,"11,899.00","$11,899 ",,,FALSE,,,,170,40,86,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_253_fae5dfa6,Buró Irepan,Buró,0,313811661898,,3800,"$3,800 ",,,FALSE,,,,60,40,60,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_254_ad31db2c,Buró Irepan Blanco,Buró,0,861554664965,,3800,"$3,800 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_537_ffff2e65,Buró Único 150325,Buró,0,858182133360,,"1,500.00","$1,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1063_0ce9fc14,Cantina Belona Paja,Cantinas,"16,500.00",509253949141,,"33,420.00","$33,420 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_478_65b75e5e,Cantina Lorenzo MAF 010325,Cantinas,0,148920010325,MUCA25381PU103251,"22,000.00","$22,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_343_7c671496,Cantina Parota 0103251,Juegos,0,1731032577,MJU0103251,"70,000.00","$70,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_599_75313167,Cantina Rústica 060425,,0,881719471839,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1155_8756233f,Cantina Rústica de Caballos,Cantinas,0,972348332497,,"70,000.00","$70,000 ",,Barra: 2.5m x 0.6m x 1.09m; Contrabarra: 2.53m x 2.3m x 0.40m,FALSE,,,,250,,229,,,,,,,,,,,,,,,,,,,
__export__.product_template_717_d8fb64a4,Carro de Servicio Tokio,Carros de Servicio,"3,059.48",416888534992,,"9,469.00","$9,469 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_632_560863eb,Casco Asiento Banco Irepan Checo,Sillas / Cascos,0,871236213418,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_560_321c4821,Casco Silla Aurea,Sillas,0,548941351988,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_631_d53d4286,Casco Silla Aurea Cuadrada,Sillas,0,832127341894,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_568_9693ff9a,Casco Silla Hassen,,0,984516648746,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_575_8f0411c8,Casco Silla Irepan R,,0,456468795465,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_574_ed1cac2e,Casco Silla Tijera,,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1049_61ed6107,Cava Shanghai,Cavas,0,184347893702,,"13,490.00","$13,490 ",,0.90 x 0.50 x 1.26m,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_590_dbb36fcc,Centro TV  Tulum,Muebles de TV,0,834728949284,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_55_cc9071de,Centro TV Elixir,Muebles de TV,"3,695.00",576403627302,MTV00048CP0,"11,436.00","$11,436 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_155_e2104205,Centro TV Meleck,Muebles de TV,"5,276.00",795825800284,MTV00050CP0,"16,329.00","$16,329 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1041_9f0e2807,Centro de TV Mónaco,Muebles de TV,0,944095626422,,"11,664.00","$11,664 ",,1.56 x 0.40 x 66m,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1064_022f9314,Centro de TV Parota Vicent,Muebles de TV,0,269934585692,,"23,000.00","$23,000 ",,2.3 x 0.4 x 0.6m,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_348_93b5b848,Cerdo de Madera Tallado 0103251,Artesanía,0,5161032557,AAR0103251,"8,500.00","$8,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_349_9708feb6,Cerdo de Madera Tallado 0103252,Artesanía,0,7751032593,AAR0103252,"8,500.00","$8,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_291_de12a04e,Cojines 160225,Cojines,0,731642261080,,"1,000.00","$1,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_440_def15e74,Contrabarra Industrial 010325,Cantinas,0,616187010325,MUCA25886PU103251,"18,000.00","$18,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_345_25fa9999,Contrabarra Parota 0103251,Cantinas,0,8011032538,MCA0103251,0,"$0 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_304_2e0da5f2,Credenza Anillo Parota 0103251,Credenza,0,1071032558,MCZ0103251,"28,000.00","$28,900 ","$17,300 ",,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_334_e22c1839,Credenza Anillo Parota 0103252,Credenza,0,5991032569,MCZ0103252,"18,000.00","$18,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_455_b606dcf6,Credenza Antigua Mezquite 010325,Credenza,0,932954010325,MUCZ25823PU103251,"19,500.00","$19,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_716_0535fd6e,Credenza Eolia,Credenza,"3,102.59",857410649853,,"9,602.00","$9,602 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_359_e9c6e9d7,Credenza Fresno Picon,Credenza,0,348171032544,MCZ0103253,"28,900.00","$28,900 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1033_4236fbfe,Credenza Hexagonal Chapa de Parota,Credenza,0,126004825239,,"4,500.00","$4,500 ",,1.46 x 0.32 x 0.85m,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1034_1c59c39d,Credenza Hexagonal Pino,Credenza,0,875420534470,,"3,500.00","$3,500 ",,1.46 x 0.32 x 0.85m,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_543_90aa55e7,Credenza Iran,Credenza,0,845936282422,,"6,500.00","$6,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_290_f1287b32,Credenza Joseph,Credenza,0,907064649052,,"12,900.00","$12,900 ",,"<div data-oe-version=""1.1"">1.60m x .40 x .80m</div>",FALSE,,,,160,40,82,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_95_9d6e4510,Credenza Kalsu,Credenza,0,884265864099,MCZ00020CP0,"9,500.00","$9,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_357_7dec4c59,Credenza Lady Irepan,Credenza,0,948372937313,MCZ74936PP0,12000,"$12,000 ","$8,890 ",,FALSE,,,,120,40,75,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_153_e7eb0241,Credenza Maya,Credenza,0,749121239279,MCZ00026CP0,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_569_b53571de,Credenza Nahuatzen,Credenza,1900,348798598754,,4800,"$4,800 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_723_625aeb70,Credenza Panal,Credenza,0,687543358985,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_700_303f070c,Credenza Parota,Credenza,0,658943198684,,"25,000.00","$25,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_538_27c16380,Credenza Parota 150325,Credenza,0,233912055624,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_542_8970eeef,Credenza Parota 1503252,Credenza,0,424700207071,,"8,000.00","$8,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_547_2590b9ec,Credenza Parota y herrería 150325,,0,824785595215,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_695_1ced0e93,Credenza Raíz Guamúchil,Credenza,0,845149864548,,"25,000.00","$25,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_494_4e1d9a34,Credenza Rústica Antigua,Credenza,0,538796010325,,"18,000.00","$18,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_481_aa48ca4f,Credenza Rústica 010325,Credenza,0,504792010325,MUCZ25909PU103251,"7,500.00","$7,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_476_766ff92d,Credenza Rústica 010325,Credenza,0,680820010325,MUCZ25286PU103251,"6,500.00","$6,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_152_c1e1c7d4,Credenza Tulum,Credenza,"4,669.00",242654945810,MCZ00027CP0,"14,450.00","$14,450 ","$10,115 ",,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_462_2a42673e,Credenza Árbol 010325,Árboles,0,884983010325,MUAB25645PU103251,"28,000.00","$28,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1148_7ff9de39,Cuadro David Cuerpo Completo,Cuadros,"5,800.00",972348332490,,"12,000.00","$12,000 ",,,FALSE,,,,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
__export__.product_template_1149_baafc81f,Cuadro Venus,Cuadros,"5,800.00",972348332491,,"12,000.00","$12,000 ",,,FALSE,,,,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
pos_discount.product_product_consumable_product_template,Descuento,,0,192552507355,DISC,0,"$0 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_365_9d4484a1,ESQUN,,0,749832626722,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
delivery.product_product_delivery_product_template,Envío estándar,,0,552020406146,Delivery_007,0,"$0 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1098_1706e419,Escritorio,,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_157_eda2df50,Espejo Aluka,Espejos,0,640498182598,,"12,000.00","$12,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_883_ae348845,Espejo Biselado Ch,Espejos,0,243525344354,,"3,000.00","$3,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_473_4dfd4f09,Espejo Circular Madroño 010325,Espejos,0,164943010325,MUES25497PU103251,"18,000.00","$18,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_240_0caddbed,Espejo Diamante,Espejos,"2,783.00",449685534253,,"8,613.00","$8,613 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1080_84657cfb,Espejo Dikan,,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_463_8640f944,Espejo Rectangular Hoja de Oro,Espejos,0,480622010325,MUES25352PU103251,14000,"$14,000 ","$11,500 ",,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_546_6534e9d4,Espejo Gris 150325,Espejos,0,500712606060,,"1,200.00","$1,200 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_586_6cac5fa8,Espejo Hexagonal,Espejos,0,736362684257,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_168_208360b8,Espejo Mali Péndulo Gde,Espejos,0,281537747335,,"4,900.00","$4,900 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_452_fe2466f6,Espejo Marquetería Parota,Espejos,0,391073010325,MUES25264PU103251,"15,000.00","$15,000 ",,,FALSE,,,,100,6.5,200,,,,,,,,,,,,,,,,,,,
__export__.product_template_1051_de457909,Espejo Oval Parota,Espejos,2624,595193122309,,"7,999.00","$7,999 ",,2.20 x 0.91m,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_447_ef470823,Espejo Parota 010325,Espejos,0,783129010325,MUES25858PU103251,"5,900.00","$5,900 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_582_8fb579fd,Espejo Parota 1.90 x0.90,Espejos,0,316778676279,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_444_9f3eb118,Espejo Parota Rombo 010325,Espejos,0,498051010325,MUES25595PU103251,"2,800.00","$2,800 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_533_dcecfd33,Espejo Raíces Madroño,Espejos,0,,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_696_8d0fb1da,Espejo Raíces Madroño 1.1x1.85,Espejos,0,845149864542,,"20,000.00","$20,000 ","$14,000 ",,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_485_4f0d6a95,Espejo Rústico 010325,Espejos,0,360619010325,MUES25454PU103251,"6,000.00","$6,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_484_892d7923,Espejo Rústico 010325,Espejos,0,751066010325,MUES25192PU103251,"2,500.00","$2,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_479_5abd6f12,Espejo Rústico 010325,Espejos,0,461697010325,MUES25592PU103251,"4,550.00","$4,550 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_256_369913ab,Espejo Rústico 1.7 x 0.8,Espejos,0,740473069260,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_255_98c87bd4,Espejo Rústico 1.9 x 0.9,Espejos,0,350670563117,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_351_c032c64c,Espejo de Parota 2.4 x 1.2,Espejos,0,3181032533,MES0103251,"20,000.00","$20,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_207_9e62f7e3,Esquinero Bellas,Esquineros,0,667102502724,,"2,500.00","$2,500 ",,,FALSE,,,,56,24,149,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_453_3177dc34,Estantería Barco 1 010325,,0,411634010325,MURI25657PU103251,"44,000.00","$44,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_454_2ffa128f,Estantería Barco 2 010325,,0,560321010325,MURI25231PU103251,"44,000.00","$44,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_585_b901096d,Estantería Rústica 030425,Librero,0,644682136297,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1144_dffa44b8,Farol Herrería,Lámparas,"2,250.00",972348332486,,"4,500.00","$4,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_703_9ac8313b,Hielera Chica ERDLB,Hieleras,700,684798465435,,"1,400.00","$1,400 ",,"<div data-oe-version=""1.2"">41cm x&nbsp;32 cm x 26cm&nbsp;</div>",FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_705_e0c14237,Hielera Grande ERDLB,Hieleras,"1,500.00",398745132135,,"3,000.00","$3,000 ",,"<div data-oe-version=""1.2"">69cm x 44cm x 52cm</div>",FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_589_f0c69018,Jarrón de Vidrio 1,Artesanía,0,917382726282,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_592_a84ae801,Jarrón de Vidrio 2,Artesanía,0,739193739108,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_593_79f3f901,Jarrón de Vidrio 3,Artesanía,0,837919373919,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_709_5bca7995,Jgo Jarrones Pueblo Forrado Piel,,0,749173792739,,"12,800.00","$12,800 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_561_02bb3d8e,Jgo Pedestales Nahuatzen,Juegos,0,316498756498,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_505_ccee2683,Jgo. Mesas Marquetería Parota,Mesas / Mesas de Centro,0,666625400858,,"8,400.00","$8,400 ",,"<div data-oe-version=""1.1"">.85m y .61m de diametro</div>",FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_596_97e068c7,Juego Jarrones Negros,,0,984689654956,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_595_504e5c3b,Juego Jarrones Verdes,,0,984689654955,,1,"$1 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_642_1584fb64,Juego de Ajedrez,,0,,,0,"$0 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1071_b36dd48f,Juego de Jarrones,Jarrones,0,918480202119,,"13,000.00","$13,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1075_0cc89a15,Juego de Jarrones,Jarrones,0,918480202123,,"5,900.00","$5,900 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_451_21fff7ef,Juego de Mesas Parota y Hoja de Oro 010325,Mesas / Mesas Laterales,0,363814010325,MUML25178PU103251,"9,500.00","$9,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_287_9ba42d57,Juego de mesas Nandi,Juegos,0,185211392807,,"22,000.00","$22,000 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_698_30ed8886,Laja Parota 3.25x1.7,,0,846845453483,,"78,840.00","$78,840 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_603_08b46c81,Letrero Antiguo Ruta 1 060425,Artesanía,0,492893938483,,1,"$1 ",,"<div data-oe-version=""1.2"">Letrero de ruta 69, ""El rincón de los borrachos"". 80cm de diámetro</div>",FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_604_ec027ba2,Letrero Antiguo Ruta 2 060425,Artesanía,0,587928482938,,1,"$1 ",,"<div data-oe-version=""1.2"">Letrero de ruta 69, ""El rincón de los borrachos"". 40cm de diámetro</div>",FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_605_8ea903d4,Letrero Antiguo Ruta 3 060425,Artesanía,0,472947283782,,1,"$1 ",,"<div data-oe-version=""1.2"">Letrero de ruta, ""El club de los pájaros caídos"". 40cm de diámetro</div>",FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1145_480b6a2e,Letrero Rectángular 220 x 35 ERDLB,Letreros,"3,250.00",972348332487,,"6,500.00","$6,500 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1146_816453d7,Letrero Rectángular 86 x 35 ERDLB,Letreros,700,972348332488,,"1,800.00","$1,800 ",,,FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_708_f2634595,Letrero Rueda Chica Doble Vista ERDLB,Letreros,700,865979846545,,"1,400.00","$1,400 ",,"<div data-oe-version=""1.2"">40cm diámetro</div>",FALSE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
